sample	Bcell_to_Bcell_median	Bcell_to_CD4_Tcell_median	Bcell_to_Macrophage_median	Bcell_to_Treg_median	Bcell_to_CD8_Tcell_median	Bcell_to_tumor_median	Bcell_to_negative_median	CD4_Tcell_to_Bcell_median	CD4_Tcell_to_CD4_Tcell_median	CD4_Tcell_to_Macrophage_median	CD4_Tcell_to_Treg_median	CD4_Tcell_to_CD8_Tcell_median	CD4_Tcell_to_tumor_median	CD4_Tcell_to_negative_median	Macrophage_to_Bcell_median	Macrophage_to_CD4_Tcell_median	Macrophage_to_Macrophage_median	Macrophage_to_Treg_median	Macrophage_to_CD8_Tcell_median	Macrophage_to_tumor_median	Macrophage_to_negative_median	Treg_to_Bcell_median	Treg_to_CD4_Tcell_median	Treg_to_Macrophage_median	Treg_to_Treg_median	Treg_to_CD8_Tcell_median	Treg_to_tumor_median	Treg_to_negative_median	CD8_Tcell_to_Bcell_median	CD8_Tcell_to_CD4_Tcell_median	CD8_Tcell_to_Macrophage_median	CD8_Tcell_to_Treg_median	CD8_Tcell_to_CD8_Tcell_median	CD8_Tcell_to_tumor_median	CD8_Tcell_to_negative_median	tumor_to_Bcell_median	tumor_to_CD4_Tcell_median	tumor_to_Macrophage_median	tumor_to_Treg_median	tumor_to_CD8_Tcell_median	tumor_to_tumor_median	tumor_to_negative_median	negative_to_Bcell_median	negative_to_CD4_Tcell_median	negative_to_Macrophage_median	negative_to_Treg_median	negative_to_CD8_Tcell_median	negative_to_tumor_median	negative_to_negative_median	sample_type	pt_number
3 TUR	7.5191812475355215	14.259463220995704	16.629072408342612	45.71289983797938	8.942922934776286	16.901156207625437	14.68966658637672	26.164559840371187	9.983657836689957	17.87953363579201	46.43119751533582	10.126938232198977	14.051967809998002	9.75304523052207	31.856783650236768	17.76652607080174	9.550949153973155	48.224169115328856	9.837892149427832	12.07323069919664	11.618779551289931	43.174727758010974	14.174844527725218	17.276112112167823	26.98904406204642	10.636138729068257	12.263689689366153	9.51737702427201	25.425857212102784	17.940706317028965	16.831420109693973	52.959600560006166	7.277645760557627	13.270722132657024	13.183408793002364	88.01910075071888	24.519028035972237	23.647849686694922	56.39621555718556	13.994193646590517	8.101872503433752	19.33586524787458	44.44073019761861	16.96709580438209	20.2043131510723	49.477786103532814	12.387169657097102	16.811498781767042		TUR	3
30 TUR		181.49621154655378	56.564575929911705		39.7207981602069	14.078001606561855	11.18157295820232	156.37294483634992	62.095271196361566	27.25410772836702	56.26518787455287	33.85399519939697	12.201454248939614	11.76088582461569	194.5086661215034	87.25877723428998	16.065533154672003	72.80182684610196	39.26680152448501	12.817606605195754	13.598868166959742		70.19720605240606	26.95640234670825	47.44865466931115	28.235193759624195	12.84728676309843	10.885006230557401	187.2081819924867	77.78560176454408	27.8133660655044	59.40399040413502	19.764681430307984	11.694586399477975	13.92238799540068	220.3379339948078	128.34229433806587	55.87967124211655	120.25062678153009	73.48475696865613	10.183210535228923	29.343900669700815	201.54487432056985	97.84559435998318	37.873678099889666	78.11991106439477	51.081083447535136	13.80286631077386		TUR	30
31 TUR	8.327766039692293	72.20792113655979	47.59231474493384	50.95444567665067	24.03085390144041	10.381478033274638	10.030512317386648	66.5115047863392	15.552724979430836	23.826630809807412	32.57278902227674	30.850849616570446	23.596292055027153	9.680907055861814	143.4502979538076	105.00298336897455	14.899170234014832	78.6648783012772	61.84949349835623	13.605027803197043	10.46456784252457	97.1811334846754	67.68420509327387	34.049686408791935	32.64161445027978	40.62341134816566	12.557957565140123	9.53045829213152	71.33176409979808	83.65639731677446	44.198286614128754	51.20324940613258	27.568313470682373	9.595845009738015	9.34361807995597	178.3035532533108	160.62927991707292	74.11397658215944	131.64078608096654	94.51704120295055	8.359774907942624	43.41186040625896	105.34735551298388	95.51363463625911	39.41954191450421	57.853773128678945	45.957586263962604	17.931181247989194		TUR	31
33 TUR	9.84678446951514	15.579690983789108	90.69253727572315	24.76982549946566	17.500125186508384	43.96727138871437	10.27317238311667	39.456051608040966	16.617651095673924	72.47414451555261	34.61389399677268	17.56284115826714	18.71652661150396	10.313335906271544	75.99962616686794	28.686456508404127	29.118157559071534	44.8268842475741	13.362998162864558	15.307872062867439	10.784910228938143	44.423073869226776	19.88359596690607	78.54705211937728	26.34678848655728	17.855449081727777	17.71638783252055	10.309683963326135	59.261738322343156	25.685838846615766	36.83490531134319	40.3569768622073	10.766321433829285	18.812320643261902	10.64960318123923	103.06058541906505	33.95993563853728	84.22952483586207	48.53912838476591	25.55655262928397	9.861082990130315	18.196155260490833	64.01237179207455	28.677310079005775	74.55239043954137	46.47055151475635	21.935115942633466	26.98301771603263		TUR	33
34 TUR	8.643131756950007	15.998372466159644	33.89960549850015	42.53058063691863	14.010398227988638	19.333848192550413	13.71909524154511	33.48789555439933	15.205545837028811	28.44058223982885	32.74901089198017	14.558671388575787	13.66460392061669	10.387807905828993	52.511677349152656	26.97863775173103	20.104730963239373	38.67569909040107	16.145313412878078	11.427793128737685	12.048493956870386	54.601751158055336	19.584908190670557	26.044025380061836	28.034761740043802	16.69846537711794	11.430345050689064	10.940430053036259	39.865802532401794	22.929880390191904	26.938390022338982	38.97042132701982	9.866247153741293	12.927834808058712	12.256337661286459	97.96724414743586	49.837382214666256	44.08584813465986	63.71037267644199	27.47184348845948	9.814387182437258	25.358145997815967	62.94676254766368	29.005465443680254	34.3537194027278	48.07956203506899	23.294450281813575	17.443578008062747		TUR	34
35 TUR	109.11338515879252	74.4144430696863	48.580691452009894	36.49950927556057	32.48064048199194	21.262030091170733	8.369899757003013	154.46787259132876	32.987117103320784	28.390391217330365	18.870521157570316	23.76567911659837	17.056909979933096	8.480703597218842	193.43673575504096	66.46011437385476	10.325720133481541	29.298773687544166	33.618141167046616	17.746123147065624	8.711258408930233	164.1125648278952	47.58519940209674	26.72490260561237	10.858820732308835	23.479617268639675	19.72455474303558	8.486229567725244	148.1917350631308	43.341485035070484	25.103686979504324	18.63427494313593	7.9332648255162	18.34393777006214	9.255105608170922	200.00715703746283	103.25362648535739	58.60350733200634	67.03377753900405	70.06067412096675	7.832105458669033	24.148145391670603	198.25234925022463	68.30769042236997	34.87270856035967	30.7237563106554	41.843978577235035	18.11273477728593		TUR	35
36 TUR	8.441157286915534	19.065908161918628	20.163047636309166	27.39730845761163	13.163907944796186	59.28261281923845	10.87365635690653	31.504351113182974	16.459012953331268	22.208145804015107	26.063459612440084	17.017726376033643	29.111447165757866	9.785222563224792	115.45770215970052	67.0839981501744	12.965328756682952	69.62405262360794	38.90469501863049	9.358129483707383	19.270783154873623	38.27600937375868	21.653125454727316	19.92059366740411	18.254715315151277	15.488813015859682	25.482866965012764	9.545583167408703	42.90769559773052	28.302996343398096	21.598412437741242	33.33190891921277	8.008081312624057	21.81001927122126	11.56534669433402	192.36545250869418	102.31144403519768	35.34798832494711	100.2499524959911	54.17182841261407	8.625420304282175	26.82289276335195	114.05017170589853	74.7169172603755	37.75694716733363	75.34445841934561	49.234621699891804	21.146987454349357		TUR	36
37 TUR	8.294632809126607	19.19170683551591	62.61445711064398	39.86937612856528	29.228300921544633	11.595497475869307	13.932089224763732	42.093221152986544	24.449648968165786	68.31801561393021	67.57735350817322	42.247332658618774	9.67637901227422	18.671890595017537	179.94416571708106	139.49982595523105	28.051894191548342	170.78334181889647	99.58102897422545	14.252595759890681	17.270662728301847	71.77453642425256	69.4687825443775	52.2133620899306	44.78607732415721	41.229606196968874	9.402244050660158	13.823602212530217	88.52186107654117	67.06306561115808	65.41605220534613	78.51352426649578	21.735323721701413	11.341396786801154	12.554775865708944	202.59329757956385	161.06698238511842	116.82530130000787	204.6076001752006	148.63505838844748	9.284889094022573	41.601652425460685	159.06209573928683	134.00134141250587	74.80268071678063	167.8565255900929	94.14812227648629	14.890745384609776		TUR	37
39 TUR	10.92088675304905	67.1529434453325	16.401177999971996	42.401438519885126	29.45578829630387	29.059312144237197	10.497233630725807	67.62396341291996	32.881275672178866	16.772169643851438	28.304549137229174	22.906585577642097	20.458875324456816	10.038643208124249	46.78279544023686	43.88558259060776	11.572722568562334	27.81863907842472	22.04064879002002	18.748063078980326	10.671601025389675	56.32461934772241	41.614202857291446	15.353320459708907	22.843589939513688	22.4621318661472	24.584866148681268	10.108085191787952	58.358567893019476	44.53637238935493	16.313258404109675	30.521288227563584	15.106933852225485	13.745776507484443	11.506850014558486	79.39376333050785	56.720595426676496	25.669277697092305	55.67644197482823	26.2336660885053	9.548921426879593	33.596424413671514	65.38232551247472	49.204605949280364	19.810523944727468	30.59760960753521	28.14185551919254	38.63868600125696		TUR	39
4 TUR	7.187497208983563	18.222856899762988	46.025924933813414	30.166679893800076	25.75051715559939	58.182938948445745	12.775070740510083	26.770559162386615	12.194970201154591	40.81141523283807	24.468646122675207	23.99441965341482	36.421993118683815	8.92214243419301	57.07127079756684	23.95920174860837	27.780668147910742	31.680814346800357	34.999819885949215	20.642899317888702	9.784618822690089	33.17179505684467	18.020491937899724	43.70591527714963	20.22631544170973	27.336910691292502	27.819656856680275	8.810781160351436	29.99407628248617	17.130025877386075	43.49504975716545	25.717735308823645	8.30768016866708	34.02948673637564	9.523102291654334	130.23066722818962	114.9429747866207	143.1103834941856	118.44202114717939	122.04269965485767	8.510433427024756	34.696463143021425	74.25766992271419	46.93327042957499	92.04615810939876	59.54887059361317	60.53081696112039	21.321521768328786		TUR	4
41 TUR	54.13517015170267	23.27031768587254	65.84395528947951	31.441853603064036	18.146272396926374	10.767924073100318	15.175704615811053	130.72906378775738	27.020152864939465	54.56986894066847	43.358928153336755	24.55121095989241	9.454772750689296	17.97695484227984	187.3628932692162	42.142863547183296	36.82650476410064	53.96782366730305	27.155995557553045	9.299130123817115	21.827493260837436	155.47238347827908	37.94699058172724	65.89710378901373	43.114391699616185	25.729977009540576	9.416639552106462	20.855157561493385	161.19103776630706	41.03538595020576	60.27720684957295	51.56002969688038	10.933775600692716	9.423890963035857	24.509304408450625	199.2540130370766	62.72401916755909	82.88270121171567	66.85572992331342	36.04156532592607	9.189819295557403	34.2953413939055	150.77600131955026	42.6801207542671	70.44579871012563	56.31272932870633	31.853701271602112	11.168545806666508		TUR	41
42 TUR	9.667913695410396	16.199245044353543	25.99109565146845	21.172188971893814	19.07651249470547	59.64412434619724	11.541601581073705	70.48026000849674	12.759136245581981	31.372723749394137	19.89142466608803	30.835325568720904	31.26600379098003	10.852630442006491	87.1540042856505	21.682351331678852	16.930563164818363	28.33161057207524	38.0581074074815	17.886923765884088	11.884949259908783	69.0444836362127	15.43722510331194	31.202517570788416	17.805295436409605	30.150759263624078	31.534959458908396	10.628187478745588	50.54024158754847	17.44614861646076	28.05132718974984	21.698871312332294	12.799057498373559	36.63377546239337	10.751162805494854	184.92641261725834	77.23639637442504	94.08040040970734	96.46232751460941	110.58042694120167	10.11310665921539	56.68875716523993	88.48703093646756	25.053229928661835	42.43539689020101	29.305792513187306	39.74220036036095	31.47140544326519		TUR	42
43 TUR	9.475304284785926	13.227093515888779	44.20862189184429	22.551571689098886	21.835219955674116	47.69315989979924	11.066000799440703	104.93539150103155	14.34367757357398	45.642380178124945	24.10126551191956	51.174813538289506	19.706621650504363	10.38029176994394	131.8480925264801	29.85609755542062	29.457067059339206	46.26585602208937	81.54895838696415	13.861701025193124	10.47685674433556	119.07296351866236	18.95080594824131	60.54364747831783	22.8922947593134	63.60686960200551	17.699183462577736	10.150118621152409	76.2822518840044	20.172451746517623	46.514508932510246	26.32191714753118	50.656992617154835	21.5525766402312	10.194442493676862	205.4176281022043	75.997958360742	111.34153147075001	86.02882846628226	148.18347473978343	10.454905003672978	37.076875396751404	143.05391610264797	35.30406280013433	82.91505345683183	40.13651861422607	89.94438535313607	16.513021568194215		TUR	43
44 TUR	7.937845104347092	12.690146998613239	37.75184796896555	36.72137313754151	8.108091792822758	38.702683164454086	13.681744979429816	66.83317580582288	14.011420719078972	124.76604004515313	61.36518024072634	19.620416435368664	21.609455443543016	9.450603679759777	67.86805718399995	37.33903208560573	62.625035987951534	66.59236893538399	31.278305512324483	11.18168649433619	13.865390839784084	119.58358598745728	29.126527510153384	140.54995183615293	54.959121802900064	35.61665544622258	12.943977229433822	9.967573503238215	40.23966932704666	17.855895460092373	88.51205892283272	52.646544979143094	7.7432338422134315	21.75487896132173	10.553003881620109	219.64843167415407	97.36695719991928	188.00919361571266	133.84881702734677	96.30385185997096	8.57896550129169	35.37038352961516	159.8662173119919	46.41000060509155	169.4351064148728	90.2207324863605	51.6577576869363	18.477420951837		TUR	44
45 TUR	9.841321310679819	11.539787214557322	28.646306643442692	28.351097860706908	23.81745481755016	14.540422405872516	13.33488460593789	36.488503734821464	9.443413454527933	34.64143313242036	27.83109894948463	23.19847426751196	20.402431785920815	10.489717904006067	69.87326734351514	23.63093671489479	20.750526827407022	47.016705934457406	42.13364744128447	13.552381581842958	10.588018065596811	32.937839093799724	10.475148735176921	34.49074008353369	23.22983579869537	27.593648466727387	19.617307160204156	11.578773808429952	33.11773959935543	11.04612602347809	29.95171240743884	26.29800188024589	10.280087549996788	23.801203027993818	11.231013435470425	120.49632574577515	48.291090885759104	62.585983135165655	74.00523217450578	73.61201375289995	9.660443118374749	21.06992770364865	126.61806273622784	52.4627837396786	80.33611298693948	74.56932818240725	91.607237892102	25.08350283490152		TUR	45
46 TUR	10.815060169002532	28.826204449122944	16.650104613745462	37.00007113516442	8.856456602404768	17.857044581462294	15.756734083349313	110.11812085423874	25.034178070015017	16.792577997490838	38.86914982104129	15.091000496635678	11.594002034499443	14.94782338961439	128.99767788817388	40.31216817835623	10.413179447987163	44.808758611982235	17.233931189293564	11.639993181087172	26.667373074358633	118.62959954234972	33.66825039428476	15.4761298254148	30.731128207633528	14.248349799345865	11.666374730407592	21.21664832776516	81.65442701017842	33.62853128960406	16.19995519003355	37.36976732964517	8.003058475330597	13.643823600969496	17.936635757834832	168.89109435019574	58.62092487169022	26.631767134272113	67.32997079522718	30.71106486358365	9.861174900341075	47.69139208607676	113.57293993815115	32.93653015134037	18.864966787107765	42.909320297326005	16.343521103802036	16.79441179854682		TUR	46
47 TUR	9.57116659530988	27.39888924617154	86.21675834881083	37.1441001693722	24.69645930006912	19.112159732801114	11.671428372798124	35.60124061408704	23.494319405724465	85.17244725899766	40.33393213535234	26.656680984779776	17.048725662139937	10.763881686950864	42.92896188910963	28.03866058678868	55.8397366323736	40.31798364730056	25.899239043722353	14.523070758479856	11.40415821540088	36.40411121110471	28.898108118590176	83.00522892458619	26.673951508616646	26.873445879169715	13.772201955044588	10.573881712765017	36.58414633361392	29.220860988701958	84.18575430535742	42.84198678109474	10.587740054950928	17.139253108147663	11.2300188654132	59.096977707506646	40.24192004872985	112.08199909184479	49.97468994179481	38.308855689232345	9.44449340792772	19.435875101743672	49.43584922174591	33.304442700415066	104.15348459620417	52.94406171381354	30.84253759087982	22.208769011429776		TUR	47
48 TUR	9.215240796734246	15.70328543298559	34.27881479160462	70.84182059164729	14.333686669434256	26.85577630206586	11.566840478485227	77.27250273401049	18.36230515894716	29.47418924745891	62.88329506584354	21.88735670044231	11.798339495126463	10.860752182714087	134.87675111510978	33.0599894011094	15.496927938459093	71.10370308292251	24.15298243869663	10.306001594518648	16.604749786317942	104.13091151806435	28.80907945984668	29.92138622614608	39.821023198485044	24.093821551312534	9.871500800471482	12.20982668034522	91.35984544917402	29.701432840722294	28.398654296223917	65.73646195907318	14.702577637945868	9.933469972908155	15.33584641317184	175.05117368633347	51.684538033595864	41.71815911841769	77.86352561970322	34.96052460779632	9.58399056047621	54.23937243774519	101.77550034942192	29.340466685304314	39.56148648023705	74.6874429757375	30.927635403048797	19.592656104551594		TUR	48
5 TUR	11.889935985481799	10.879114201619586	43.593937274811	26.40289476359699	15.142674654004296	29.030083716338545	8.888032499038971	47.53096713743117	11.039255689977354	47.61785133055643	41.969296415118805	19.688756965879232	23.278501037730955	8.898789519414997	91.57790104426806	25.521630219211985	30.720136334329435	57.58978226487099	44.25295408233039	15.305627307973431	9.24422444480354	43.47092166261949	13.301510171190303	37.53820079848984	28.251950092249377	23.64016104243921	19.14922962568175	9.078257869650152	44.295810916837546	14.488707960755756	50.705205489948575	45.550638372571	9.173551364522329	27.026770225919808	9.239912813053007	127.20892071706761	48.37282620952211	64.72769220272268	86.42682993308594	80.4048591159227	9.541738010735004	22.67833729263306	94.35752231031215	24.442467516916345	54.31394260593584	65.47134173644727	40.539574940015555	22.68802878960539		TUR	5
50 TUR	9.506970556371225	15.859419320325724	23.37970350551811	56.16608390623829	18.27519757085579	53.702158479791905	9.627443940094095	25.905736439607203	16.017090128718685	22.17168628544146	60.83174425001729	19.172973441886235	38.89403865046277	8.952402980129692	50.656705381811264	24.930547377265807	11.769727322404849	59.41754822723116	23.940804701328187	21.654845442965417	9.961819156804076	37.146380343595716	20.716991379228762	18.441924225133832	41.61758291462791	20.953430330445833	28.348854120066484	9.143695522548127	30.4743223026678	18.786081586241416	19.17550565573053	55.74145604065663	13.980865576913349	29.523930734581985	9.445018047486734	133.89293598369565	76.79451240462924	55.9281516904866	118.95900397024269	69.54883818190686	10.028790157483257	22.968200027408734	53.042504898434906	29.50133172077149	29.76307592630222	79.98978703588304	33.60597483025714	34.399644561394936		TUR	50
52 TUR	9.96151858038765	12.814352912031444	17.581773341745215	99.8642076852396	14.095697012104377	30.787865859758686	10.672158286378737	65.92938612321404	11.203941635304677	17.30671979073925	110.09926754592912	20.80033730309224	23.90738858696366	10.061693339564437	86.98661373930524	18.081017130981444	10.380452838262709	97.92879394915245	24.341148987890755	20.378278054905593	10.358080770123433	74.59196971097678	13.22910163282615	13.912576798052534	67.22061408860527	21.75036484560308	17.52180307511903	10.858939179846521	51.30701783194529	13.848965124899372	15.405592532736238	92.78891059169896	10.780028971129624	23.63617218116653	10.860230096387912	180.32569918576328	37.8039421174432	36.399237940133055	151.83178140625034	49.91908447894004	8.37903416582571	42.711366480060384	92.66361269652448	19.801951240065055	18.58946200762852	125.66067161661981	32.01585045093341	29.99139754621008		TUR	52
53 TUR							7.464720088537598		15.657738964719357	169.49020487126865		16.40302288942764	33.512754351010926	8.73532441090891		144.3208385123282	20.523293380549045	213.03994209242964	164.7570836590915	12.374525357728134	11.045007731049248								84.20176447868609	17.53145990844493	237.84295866711827		9.638417195953433	70.30694408046638	10.163632774406155	228.04340088206482	159.24763405798373	135.78834274257943	229.52386478875843	202.0640283437223	7.788541614853218	15.566837919464643	197.09262998143578	133.21399217564164	107.48740858151973	218.87970627365362	149.00827715443654	13.512535735188607		TUR	53
54 TUR	8.595294143119284	14.270526462660815	28.513414929634212	32.59588210437187	27.59745542955685	18.34020220421424	9.808910461228914	37.92943051874418	14.075223007834893	34.73757872398943	36.43265096100653	33.8544958040888	15.841040539402048	9.395525006564275	75.26689043904663	32.124951330596765	17.92521120083692	48.78638081439248	52.40838856118073	13.744529648448696	9.731415439105646	57.0064761147404	24.43538973720241	40.397751023740064	31.805911219475348	46.988029608633134	12.927517865018288	9.615474235628932	40.860965074284685	17.7015650303753	33.33705382061719	36.36658673175679	22.35206924389036	12.872382150005697	9.970389332159083	157.2248195808152	78.36246464277906	84.6949814162264	85.13063426725063	101.79176444102043	9.15065466108393	31.135867796667068	86.66578178435374	41.23471992152585	52.57345287311973	57.770411578729224	74.54648590164923	21.575319098884282		TUR	54
55 TUR	20.427870992138146	14.438144758638558	42.48684623847386	34.98091342736919	23.463641236744316	17.32733544432178	10.497009963490818	105.85632922431304	22.176286487777062	51.83656666154789	58.80736340967956	39.677685339675406	12.657707115435505	10.536014421855059	167.44669060987346	43.934325230972426	32.154474390718406	75.97945234550055	63.07422582314653	11.448282536491742	12.190694851166727	132.52808664356232	31.217357681822527	50.68345962820815	35.97950417880421	46.811275407667075	11.131234666133585	10.386013054412652	96.64126427493709	26.143088639761224	51.58636095110005	57.1567715050194	24.56340712813808	12.656653383194948	10.73794189163205	204.66312956170802	75.13035158026922	80.90219897205772	102.94786071187664	93.12693508061544	9.568739191975835	33.10018973092433	165.97703315907967	41.58227788774809	63.98063675849271	66.30236559093522	61.84395243513394	15.80255357937586		TUR	55
56 TUR	9.293957478716276	15.456640812988988	44.60866034513113	48.28928900304765	20.133973695964556	19.943266408242994	13.480179429856602	38.47530761388032	16.326083836326962	45.527552941084934	58.24298306969427	20.761494214008046	13.157902605541846	12.238881241744592	75.28265066864493	28.778471076785983	33.67944318220491	72.35889528031674	27.65622435988561	14.779531226869583	12.1661470890798	53.268212442149654	21.623419656704662	46.425714346989224	43.33352758895456	22.487799879744692	17.230028282822822	11.858602086997532	50.74842950109894	20.50721461612771	42.36736113983706	56.8217364260388	11.541425669837482	12.177515120633776	13.302345542456811	114.63485669606565	36.51056658580701	52.178726095135175	86.34314582879881	32.98265912825573	9.716289650338409	17.49972270856609	91.00532479747781	35.982809770277335	59.05605243048328	84.88508292800131	36.36128185814208	18.87563000031261		TUR	56
57 TUR	7.986679492110138	12.695430132890266	36.49289855407369	22.823550445141123	32.9709654872875	21.445248249457197	8.442995927314893	56.38023720626156	10.750365911839266	31.125221365847807	28.411090616310695	42.671493294444836	16.8256904411547	8.226676161363313	104.1362596555601	26.869916162064914	9.800239927921925	28.352559464293964	67.01103901612007	11.76851622407554	9.220083911783663	71.03703124337959	20.245498179450394	28.63079413430534	15.181344428868368	51.088982217309486	16.52216682137682	8.491641481504535	53.23541365703347	13.184429762385971	28.434087873496374	25.705808151915036	20.986449992993183	14.932516720767618	8.202673565790018	160.79481190001096	76.86455914344376	70.5562138984812	71.34860456621058	120.82203541159602	7.946462516302144	29.92660509591356	92.24023314173184	27.578972875511425	41.71404200003985	35.7876414093572	72.84875559926913	20.596599759975206		TUR	57
58 TUR	8.243101024318927	19.494650346103263	33.776252807118205	34.03755550101051	17.75326256746756	25.443710965271926	10.98317556053195	51.502802587927945	21.264522092595417	44.53627604810653	38.72174965591862	18.487690003363337	24.165493527333286	9.753706858189018	95.4449148073501	67.73073340909107	25.097147762035526	56.33649778035562	35.60382538289844	12.156265292920205	10.73426716936599	97.63399877180682	63.02712037835139	64.97692546448236	37.81586020797	31.210747745449257	11.282158504216019	10.082401715217463	79.62938608274744	38.07034602417531	50.7782692631089	44.68557749498285	11.39538375337626	13.824717787006932	10.403125909656884	187.17725619156994	149.5413323433499	103.67777891013081	92.49224562662098	85.85159956884075	9.797336592958857	39.576644246526165	102.95696563741339	62.59125706512113	62.24833460857686	51.460842592552964	31.208334819397404	14.247619932289727		TUR	58
59 TUR	9.91937046893194	10.117760523411537	34.343687026269194	83.4292414417365	13.50969088497354	13.798296316322622	13.205063238260657	43.488202402736725	10.59344732314021	58.573647975347015	86.06689964102432	27.55600654569233	13.214945962250736	10.58784079436341	47.78593396303548	19.990794756991388	31.98434271388378	80.8221658089785	36.011893035447855	11.63753623055901	11.4431694244822	78.99763156288691	21.02094830687988	75.25869352079962	63.845134218237554	55.68143593321902	11.001860395271207	10.638296560694702	26.017948351773345	12.150877645657392	42.06427561241445	76.15798141796911	9.482354730159445	12.366111683392738	12.004333336551246	160.37697540373816	68.86834284167571	125.37746257372325	132.002321816484	126.46890199232391	8.618867409166114	21.73951771412963	118.78103311168826	31.34416332744088	93.305504010545	107.6018266105264	74.2077993334029	15.162513062263626		TUR	59
6 TUR	7.572967029929917	13.107021250407612	25.719711563611575	28.562234040931262	10.45804301041325	24.08351620132586	11.831930136829158	29.149486941799125	11.370683814770427	25.609070511139098	34.1599509041247	11.347865449847403	17.183024397608204	10.185321848282427	52.58350478899695	19.660736810133212	12.871507100197324	40.76127999306262	14.024856686796765	15.198454464863316	10.77110729011372	31.942792124425107	14.206432095612131	22.265253257104558	29.613368029910898	10.659581034345942	15.333993473465561	10.34330502207395	24.765753164185284	15.157645553832472	22.55855345651077	29.919687699327106	7.459653674804115	17.99768139166914	11.551497271261185	107.97563974235759	59.18423707850438	55.57706920546563	85.25258584584458	55.43859638392653	9.915078460853895	32.986074733628165	69.39608996154774	23.524258186540045	30.7182694047343	53.99612085111909	20.8825690664921	17.63495814097622		TUR	6
60 TUR	8.52018598909049	33.34548418517749	28.677700113219117	96.92272627476578	66.1084845029623	10.073654583036738	9.693188268342473	40.387029145919165	32.750525928014504	31.426240284555618	87.35369455091568	60.76208567467316	8.577110336106333	13.05582710898323	53.75243028955031	51.98876424444196	16.903918677101448	90.32902750915595	78.06827647044477	9.521810409180544	11.262348542640146	67.72690148445743	44.49474170330046	29.47031895885418	104.49001108077783	92.46421804684839	8.457137516859797	15.79740657128043	40.41107852360851	31.45411678862207	27.700881633778877	88.23761775238152	39.48336266269739	9.073499956405676	10.493458588430412	65.99079209294139	56.03846992185457	38.879767750812576	94.44635491424125	98.7463087792323	8.26029338697485	25.265078587313795	55.27930405159131	54.839610787037365	26.333295771262023	96.58425863032383	80.24067233439457	13.998330246596815		TUR	60
61 TUR	7.560921926062633	14.549464632295027	27.738218299263806	19.180941184318176	24.489341394438725	26.331783990927782	10.243439740313178	13.511185253314897	12.848630997604289	25.85218844151449	20.54366704326215	25.858182731710933	19.173036130841478	8.904739447017855	69.67900064077766	58.10003767009433	17.459609113388563	42.208160036378786	63.036066757798636	12.625732589132536	10.024742577147684	37.165439647440564	36.79693376162061	29.71874123497756	24.562913635004943	49.48708545177738	17.907721432669817	8.776260302459091	21.192805231430935	20.958322484971518	24.527743356003526	25.637098648006976	21.80036835818584	15.701683152277747	9.124359851431635	186.2978802620832	158.71887233645342	83.86847592943657	133.36425303230453	158.8581266465369	10.381884496263249	30.892302738665272	86.73535546033214	83.91521777445827	45.78437919628727	48.74699040377373	89.22110965970336	19.55783952397696		TUR	61
62 TUR	7.769002417595251	13.34294169743453	24.410544154672507	28.962718927265506	15.157421208636697	17.664840169431468	14.575913063213584	26.997785494881573	14.229290283793684	19.695074076049032	29.675148407900497	22.26859030310315	11.35072766378139	12.643549116358004	90.5231324504284	36.884468734965175	11.853385501258701	40.297741500689696	39.19392161906599	11.171910155054961	13.602616360812801	57.682451760412995	25.165858545009122	17.284826238510348	27.121737517194617	32.23965843894352	10.459727926190814	12.777059624153107	29.397873374859994	19.59864277130639	18.376022946286646	32.79383861296498	12.608354920382936	11.391067977676949	13.85710534225798	125.15775940077356	52.652843879677725	25.922366181143442	53.18389786896887	56.020394762713345	9.010927075400927	25.40662796493929	75.18774222630447	33.87141907899476	18.959106966127028	39.22328229521508	39.96905235889074	14.129045653615442		TUR	62
63 TUR	13.958914044966418	30.433034168572366	57.862419800221645	52.20876212351272	39.61804632720352	48.7614078546929	8.451120592919803	103.19764879989316	29.41589064048838	55.14707537209168	39.078263468981824	50.60510766348145	34.43132793533669	8.638721503855416	156.38066754212358	60.01565556758417	20.908072996214944	42.17419099894272	72.49271122179996	13.006217092540187	11.613926595359143	158.11086113903303	50.1146941317886	45.10120402513254	34.02400623623646	69.73087561751844	27.369645015571876	9.191646127085912	98.53629646005373	36.154140344078215	51.06150318770373	43.65152164688507	29.42912780476774	33.577967454090675	8.73865470207352	191.92724146002558	93.53975651422824	61.11640630473288	77.28790685584285	109.73395488144858	10.352324779119332	21.3860533898222	146.53561004499886	60.88225925357434	68.14405083082062	56.03668206192282	80.87771753758771	26.39733757560583		TUR	63
